date,gz_spread,ebp,est_prob
1999-12-01,1.862697629054356,-0.12650651179006966,0.16548534002719267
2000-01-01,1.951746674154659,0.05508059086197425,0.22739883756573956
2000-02-01,2.122063749705321,0.14574757984242415,0.26263687085837173
2000-03-01,2.4724797336204185,0.4121664466904593,0.3799793303634037
2000-04-01,2.6326045966269307,0.5691834618276248,0.4557204068926069
2000-05-01,2.802786292820378,0.7499685521576422,0.544788944417074
2000-06-01,2.8122246765252883,0.7895317766321996,0.5641371674473127
2000-07-01,2.9290527958432584,0.8687230849238543,0.6023632099353993
2000-08-01,3.051138311629874,1.01899171719826,0.6719958909410071
2000-09-01,3.199956227897844,1.1255187850203754,0.7181187189588537
2000-10-01,3.635501030687768,1.517109489285129,0.8558522470821333
2000-11-01,3.7367477473529096,1.600172425667516,0.877921950322337
2000-12-01,3.7571032536719464,1.5986640537272585,0.8775435941569286
2001-01-01,3.370642447300915,1.1449242305533,0.7261721651862858
2001-02-01,3.292957190620823,1.1716734107949156,0.7370834870418826
2001-03-01,3.249290427478023,1.103722845474238,0.7089393087352969
2001-04-01,3.172554202298158,0.9221003461952532,0.6276080713224454
2001-05-01,2.968723805976939,0.7798884318813459,0.5594334490912648
2001-06-01,3.0764290736696873,1.0169945325983156,0.6711025037778234
2001-07-01,3.0117005556463217,0.7864211931333509,0.5626208811818053
2001-08-01,3.003516881008127,0.7641020107792116,0.5517154999388927
2001-09-01,3.517210512261287,1.2277585131395634,0.7592172535506218
2001-10-01,3.417345785311736,1.046144290666288,0.6840425425189076
2001-11-01,2.969791665177343,-0.05557857713812408,0.18824423385329148
2001-12-01,2.8843698750408246,0.4191665677567169,0.3832820425765098
2002-01-01,2.920527776772775,0.5758519739666101,0.4589938439103486
2002-02-01,2.958090585289686,0.7850970027025492,0.5619751102464188
2002-03-01,2.6166188563709696,0.2962733751385116,0.326731497688695
2002-04-01,2.658459443149495,0.4245945628299652,0.38584887917839306
2002-05-01,2.73463728322125,0.5193190082461618,0.43135312316534025
2002-06-01,3.2774888967934257,0.9721282175284092,0.650783276055363
2002-07-01,4.091923009031273,1.5937414740324938,0.8763031048742889
2002-08-01,3.9681842117671433,1.4883067132433236,0.8476069606976984
2002-09-01,4.296627011872055,1.6695965207207673,0.8944553850339023
2002-10-01,4.3470043902468944,1.4757008381763077,0.8439017093269601
2002-11-01,3.774240172865568,1.057577933610656,0.6890583000589632
2002-12-01,3.678170983408556,0.9135440532337108,0.6235949462020187
2003-01-01,3.562984513458865,0.8583561606392949,0.5974063274541614
2003-02-01,3.4491588116232954,0.6554318653101019,0.49821030005203937
2003-03-01,3.2069138402586472,0.15084966060743898,0.2646996744084046
2003-04-01,2.7286779273699797,0.04848949921292256,0.22494535448269523
2003-05-01,2.804684502891423,-0.4736106701346645,0.08050043057430778
2003-06-01,2.5407174376511183,-0.3821592259657822,0.09877916829234934
2003-07-01,2.4420962025251987,-1.0428684347913897,0.01759398918129068
2003-08-01,2.3966710255195864,-0.2047806076647696,0.14252867935272975
2003-09-01,2.422968808832967,-0.5420517895168357,0.06858515651018228
2003-10-01,2.1027438622236847,-0.525547041739634,0.07132600682253226
2003-11-01,2.00841067750452,-0.550117980702229,0.06727554977883403
2003-12-01,1.9178418291929265,-0.5214040220864176,0.07202704305884369
2004-01-01,1.789382741289964,-0.7093316030341854,0.04518722823925837
2004-02-01,1.9030963038824733,-0.3534638131032357,0.1050978181114786
2004-03-01,1.9172389986233151,-0.5312613036354317,0.07036771108078733
2004-04-01,1.7469234840325616,-0.7551683870873129,0.04004619295331465
2004-05-01,1.8923534946015337,-0.3821816329419858,0.09877434542281158
2004-06-01,1.803104308347058,-0.3928689139556538,0.09649361651119057
2004-07-01,1.72978803047843,-0.33108880455247225,0.11022397388429424
2004-08-01,1.854785625263608,-0.43480428738833954,0.087917780619271
2004-09-01,1.7433738815547837,-0.5536247093651918,0.06671227093674291
2004-10-01,1.7348672231747069,-0.5401771593297131,0.06889231446622711
2004-11-01,1.527808172086814,-0.6780080682341096,0.04899655498371737
2004-12-01,1.4593200821488044,-0.7220142093418731,0.04371427898984727
2005-01-01,1.694157418561368,-0.7076424873711211,0.04538637975895528
2005-02-01,1.5487873461845,-0.9280651316659104,0.02475833914635919
2005-03-01,1.84029884526466,-0.6388102706279133,0.05412011709131643
2005-04-01,2.123849804550002,-0.38504337480097606,0.09815980071118936
2005-05-01,2.095573548080987,-0.3099010023213955,0.11524117631223343
2005-06-01,1.9517064141976743,-0.45390328882687125,0.08420592202911437
2005-07-01,1.7112655755249837,-0.5571658664474306,0.06614717245937124
2005-08-01,1.799036344160574,-0.55496287023917,0.06649828943477609
2005-09-01,1.8192294221802887,-0.4651066864953941,0.08208400107456834
2005-10-01,1.868970152017997,-0.34921894653768404,0.10605682292681486
2005-11-01,1.8766400461010648,-0.31939483232823673,0.1129733463462354
2005-12-01,1.938260244880912,-0.2891579974777121,0.12030827685148082
2006-01-01,1.780985672754716,-0.3646937962070511,0.1025910283755654
2006-02-01,1.7325564182649502,-0.32342517186070396,0.11202029732519854
2006-03-01,1.703692940493609,-0.4072740243846318,0.09348103177484532
2006-04-01,1.6274586663381525,-0.44715267943514014,0.0855042135448866
2006-05-01,1.6407348939685076,-0.3521894876256828,0.10538505351679232
2006-06-01,1.7498725594804556,-0.3561147062033756,0.10450211790773434
2006-07-01,1.7956068257685596,-0.26052044658699813,0.12755873736829793
2006-08-01,1.804405126510942,-0.2887382559716174,0.12041240641896964
2006-09-01,1.8165557420703131,-0.3453482680652171,0.106936787664415
2006-10-01,1.7122396586037132,-0.37861079038429857,0.09954510842605012
2006-11-01,1.7008695785119523,-0.3482727713917557,0.10627144285613488
2006-12-01,1.5890978284489394,-0.477662072684482,0.07975416358387578
2007-01-01,1.4951865175440908,-0.5391654688479213,0.06905851983918694
2007-02-01,1.5323029579448273,-0.5374710819536113,0.06933757380613134
2007-03-01,1.5917297287864896,-0.35331240777154527,0.10513191547264636
2007-04-01,1.562129081402342,-0.3556627941803854,0.10460349679127076
2007-05-01,1.471194593637376,-0.5731956780106329,0.0636354013751625
2007-06-01,1.633249752242368,-0.36460268797664175,0.1026111893974824
2007-07-01,2.1365167025746694,0.04036176652769185,0.22194063208409665
2007-08-01,2.2850340752048672,0.14735349469284076,0.2632852642523668
2007-09-01,2.2533671596213987,0.08164462502711656,0.23743841792840767
2007-10-01,2.1881437218423065,5.036260458748387e-4,0.20754149617494316
2007-11-01,2.76134197117763,0.348761997331672,0.350489163221789
2007-12-01,2.847961743494156,0.5007400212171551,0.4223354653885468
2008-01-01,3.2658149715291525,0.7246478908288148,0.532347010151788
2008-02-01,3.5365947591714133,0.9294809891005796,0.6310587074218282
2008-03-01,3.7711590157616417,1.1571731525817373,0.7311963355483702
2008-04-01,3.267143026048855,0.6758521622236846,0.5082912829579068
2008-05-01,3.110440973125883,0.6809920801235592,0.5108281490238594
2008-06-01,3.4359653824443845,0.8233931722682541,0.5805776658714148
2008-07-01,3.669490580340298,1.0761607458235505,0.6971355405832149
2008-08-01,3.776027124551635,1.2227040913099452,0.7572650044856022
2008-09-01,4.7761317537836,1.7939596614320226,0.9199119322606576
2008-10-01,7.1380297704125555,3.462422723826949,0.9997390502868484
2008-11-01,7.844395345971491,3.2525121916402666,0.9993351375999336
2008-12-01,7.660285079980124,3.413075136244431,0.9996730208993544
2009-01-01,6.388291569059764,2.8438311739985935,0.9965717001528672
2009-02-01,6.198652059657287,3.1929442920311555,0.999142978813226
2009-03-01,6.316331773799217,2.78442877823389,0.9957334870755384
2009-04-01,5.42293669335514,2.2615728357305773,0.9763255595978264
2009-05-01,4.811100623482517,1.3825975118202285,0.8147147517399383
2009-06-01,4.171172307299493,0.936902203694466,0.6345176929520122
2009-07-01,3.557523334059841,0.3330204719765848,0.3432972716025906
2009-08-01,3.3379648422287085,0.06941319532706203,0.2327857259926031
